 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
F phrygian (1b), 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 84+0:0:4:0:19
G phrygian (1#), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 117+0:0:4:0:19
F lydian (1b), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 117+0:0:4:0:19
G lydian (1#), 2+0:1:0:0:0, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 4+0:3:0:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 4+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:0, 2+0:1:0:0:0, 4+0:4:1:0:2, 4+0:3:1:0:2, 3+0:2:0:0:1, 6+0:1:0:0:2, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 5+0:4:0:0:1, 7+0:2:0:0:3, 4+0:2:0:0:0, 5+0:2:0:0:2, 166+0:91:6:0:37
F mixolydian (1b), 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 84+0:0:4:0:19
G mixolydian (1#), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 117+0:0:4:0:19
F aeolian (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 95+0:0:4:0:19
G aeolian (1#), 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:0:2, 5+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 144+0:0:4:0:19
F locrian (1b), 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 58+4:8:4:0:12
G locrian (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 95+0:0:4:0:19
Bb major (2b), 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 84+0:0:4:0:19
D major (2#), 2+0:1:0:0:0, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 4+0:3:0:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 4+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:0, 2+0:1:0:0:0, 4+0:4:1:0:2, 4+0:3:1:0:2, 3+0:2:0:0:1, 6+0:1:0:0:2, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 5+0:4:0:0:1, 7+0:2:0:0:3, 4+0:2:0:0:0, 5+0:2:0:0:2, 166+0:91:6:0:37
G minor (2b), 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:0, 3+0:0:0:0:1, 6+0:0:1:0:3, 3+0:0:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:2, 4+0:0:1:0:2, 2+0:0:0:0:1, 5+0:2:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:0, 3+0:0:0:0:1, 6+0:0:1:0:3, 3+0:0:0:0:1, 6+0:2:0:0:3, 2+0:0:0:0:0, 4+0:1:0:0:2, 111+0:14:4:0:35
B minor (2#), 2+0:0:0:0:0, 4+0:2:0:0:3, 8+0:3:0:0:4, 5+0:3:0:0:4, 1+0:0:1:0:1, 6+0:4:0:0:5, 8+0:6:1:0:7, 4+0:3:0:0:4, 6+0:1:0:0:1, 7+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 3+0:3:0:0:3, 3+0:2:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:3, 3+0:1:0:0:1, 5+0:3:0:0:4, 2+0:0:0:0:1, 4+0:4:1:0:4, 4+0:3:1:0:4, 3+0:2:0:0:3, 6+0:1:0:0:1, 4+0:2:0:0:3, 8+0:3:0:0:4, 5+0:3:0:0:4, 1+0:0:1:0:1, 6+0:4:0:0:5, 8+0:6:1:0:7, 5+0:4:0:0:5, 7+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 165+0:87:6:0:116
G minor mel (2b), 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:0, 4+0:0:0:0:1, 7+0:0:1:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:2, 2+0:0:0:0:1, 4+0:2:0:0:2, 3+0:0:0:0:0, 7+0:1:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:0, 4+0:0:0:0:1, 7+0:0:1:0:3, 4+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:2, 122+0:14:4:0:35
B minor mel (2#), 1+0:0:0:0:0, 5+0:2:0:0:3, 8+0:3:0:0:4, 5+0:3:0:0:4, 1+0:0:1:0:1, 7+0:4:0:0:5, 8+0:6:1:0:7, 5+0:3:0:0:4, 5+0:1:0:0:1, 8+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:1:0:0:1, 5+0:3:0:0:4, 1+0:0:0:0:1, 4+0:4:1:0:4, 5+0:3:1:0:4, 4+0:2:0:0:3, 5+0:1:0:0:1, 5+0:2:0:0:3, 8+0:3:0:0:4, 5+0:3:0:0:4, 1+0:0:1:0:1, 7+0:4:0:0:5, 8+0:6:1:0:7, 5+0:4:0:0:5, 8+0:2:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:3, 175+0:87:6:0:116
Bb major blues (2b), 3+0:0:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 103+0:12:4:0:15
D major blues (2#), 2+0:0:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:3:0:0:2, 6+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 5+0:3:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 4+0:4:1:0:3, 5+0:3:1:0:3, 4+0:2:0:0:1, 6+0:1:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:4:0:0:2, 8+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 183+0:89:4:0:46
G minor blues (2b), 3+0:0:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 103+0:12:4:0:15
B minor blues (2#), 2+0:0:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:3:0:0:2, 6+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 5+0:3:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 4+0:4:1:0:3, 5+0:3:1:0:3, 4+0:2:0:0:1, 6+0:1:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:4:0:0:2, 8+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 183+0:89:4:0:46
Bb dorian (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 95+0:0:4:0:19
D dorian (2#), 1+0:0:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:3:0:0:2, 5+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 5+0:3:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 4+0:4:1:0:3, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:4:0:0:2, 8+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 176+0:89:6:0:48
Bb phrygian (2b), 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 58+4:8:4:0:12
