 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
D phrygian (2#), 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:0:2, 5+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 144+0:0:4:0:19
Bb lydian (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 95+0:0:4:0:19
D lydian (2#), 1+0:0:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:3:0:0:2, 5+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 5+0:3:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 4+0:4:1:0:3, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:4:0:0:2, 8+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 176+0:89:6:0:48
Bb mixolydian (2b), 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 58+4:8:4:0:12
D mixolydian (2#), 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:0:2, 5+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 144+0:0:4:0:19
Bb aeolian (2b), 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 84+0:0:4:0:19
D aeolian (2#), 2+0:1:0:0:0, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 4+0:3:0:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 4+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:0, 2+0:1:0:0:0, 4+0:4:1:0:2, 4+0:3:1:0:2, 3+0:2:0:0:1, 6+0:1:0:0:2, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 5+0:4:0:0:1, 7+0:2:0:0:3, 4+0:2:0:0:0, 5+0:2:0:0:2, 166+0:91:6:0:37
Bb locrian (2b), 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+1:1:0:0:2, 3+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 4+1:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 3+1:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 38+4:8:4:0:11
D locrian (2#), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 117+0:0:4:0:19
Eb major (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 58+4:8:4:0:12
A major (3#), 1+0:0:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:3:0:0:2, 5+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 5+0:3:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 4+0:4:1:0:3, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 8+0:3:0:0:1, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:2, 8+0:6:1:0:4, 5+0:4:0:0:2, 8+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 176+0:89:6:0:48
C minor (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+1:1:0:0:1, 5+1:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 2+0:0:1:0:1, 2+0:0:0:0:0, 5+1:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+1:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 80+4:8:4:0:15
F# minor (3#), 2+0:0:0:0:1, 5+0:2:0:0:4, 8+0:3:0:0:5, 5+0:3:0:0:5, 2+0:0:1:0:0, 7+0:4:0:0:6, 8+0:6:1:0:7, 5+0:3:0:0:4, 6+0:1:0:0:2, 9+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 3+0:1:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:5, 0+0:0:0:0:0, 4+0:4:1:0:4, 5+0:3:1:0:4, 4+0:2:0:0:3, 6+0:1:0:0:2, 5+0:2:0:0:4, 8+0:3:0:0:5, 5+0:3:0:0:5, 2+0:0:1:0:0, 7+0:4:0:0:6, 8+0:6:1:0:7, 5+0:4:0:0:5, 9+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:4, 182+0:87:6:0:134
C minor mel (3b), 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 6+0:2:0:0:2, 6+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 106+0:12:4:0:19
F# minor mel (3#), 2+0:0:0:0:1, 5+0:2:0:0:4, 8+0:3:0:0:5, 5+0:3:0:0:5, 2+0:0:1:0:0, 7+0:4:0:0:6, 8+0:6:1:0:7, 5+0:3:0:0:4, 6+0:1:0:0:2, 9+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 3+0:1:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:5, 0+0:0:0:0:0, 4+0:4:1:0:4, 5+0:3:1:0:4, 4+0:2:0:0:3, 6+0:1:0:0:2, 5+0:2:0:0:4, 8+0:3:0:0:5, 5+0:3:0:0:5, 2+0:0:1:0:0, 7+0:4:0:0:6, 8+0:6:1:0:7, 5+0:4:0:0:5, 9+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:4, 182+0:87:6:0:134
Eb major blues (3b), 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 5+0:2:0:0:4, 6+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 100+0:12:4:0:24
A major blues (3#), 2+0:0:0:0:0, 5+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:3, 8+0:6:1:0:5, 5+0:3:0:0:2, 6+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:2, 2+0:0:0:0:0, 4+0:4:1:0:4, 5+0:3:1:0:3, 4+0:2:0:0:1, 6+0:1:0:0:0, 5+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:3, 8+0:6:1:0:5, 5+0:4:0:0:3, 8+0:2:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:1, 183+0:89:4:0:66
C minor blues (3b), 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 5+0:2:0:0:4, 6+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 100+0:12:4:0:24
F# minor blues (3#), 2+0:0:0:0:0, 5+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:3, 8+0:6:1:0:5, 5+0:3:0:0:2, 6+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:2, 2+0:0:0:0:0, 4+0:4:1:0:4, 5+0:3:1:0:3, 4+0:2:0:0:1, 6+0:1:0:0:0, 5+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:0:0:3, 8+0:6:1:0:5, 5+0:4:0:0:3, 8+0:2:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:1, 183+0:89:4:0:66
Eb dorian (3b), 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 84+0:0:4:0:19
A dorian (3#), 1+0:0:0:0:0, 5+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:3, 8+0:6:1:0:5, 5+0:3:0:0:2, 5+0:1:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:2, 1+0:0:0:0:0, 4+0:4:1:0:4, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:2, 2+0:1:1:0:1, 7+0:4:0:0:3, 8+0:6:1:0:5, 5+0:4:0:0:3, 8+0:2:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:1, 176+0:89:6:0:68
Eb phrygian (3b), 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+1:1:0:0:2, 3+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 4+1:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 3+1:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 38+4:8:4:0:11
A phrygian (3#), 2+0:1:0:0:0, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 4+0:3:0:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 4+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:0, 2+0:1:0:0:0, 4+0:4:1:0:2, 4+0:3:1:0:2, 3+0:2:0:0:1, 6+0:1:0:0:2, 4+0:2:0:0:0, 8+0:3:0:0:0, 5+0:3:0:0:1, 2+0:1:1:0:1, 6+0:4:0:0:1, 8+0:6:1:0:3, 5+0:4:0:0:1, 7+0:2:0:0:3, 4+0:2:0:0:0, 5+0:2:0:0:2, 166+0:91:6:0:37
