 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
Ab major (4b), 1+0:0:0:0:1, 2+0:0:1:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+2:2:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 7+0:0:1:2:1, 3+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 50+2:4:6:3:20
E major (4#), 4+0:2:0:0:2, 5+0:3:1:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 4+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 8+0:5:0:0:5, 9+2:5:1:0:5, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:1:0:1, 8+0:6:1:2:4, 4+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 5+0:2:1:0:3, 4+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:1:0:4, 5+0:3:0:0:3, 4+0:0:0:0:0, 6+0:2:0:0:2, 9+0:6:0:1:5, 5+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 148+2:61:7:3:60
F minor (4b), 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+2:2:1:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:2:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 54+2:4:6:3:13
C# minor (4#), 4+0:2:0:0:4, 4+0:3:1:0:4, 4+0:2:0:0:4, 2+0:0:0:0:1, 4+0:2:0:0:4, 5+0:3:1:0:4, 4+0:2:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 7+0:3:0:0:6, 8+0:5:0:0:8, 9+2:5:1:0:7, 5+0:1:0:0:4, 3+0:1:0:0:3, 2+0:0:1:0:1, 8+0:6:1:2:5, 4+0:1:0:0:3, 5+0:2:0:0:3, 2+0:0:0:0:2, 4+0:2:0:0:4, 5+0:2:0:0:3, 4+0:3:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 7+0:4:1:0:7, 5+0:3:0:0:5, 4+0:0:0:0:2, 6+0:2:0:0:5, 9+0:6:0:1:7, 5+0:1:0:0:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 143+2:61:6:3:115
Db major (5b), 2+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+2:2:1:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:1:2:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:1:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 63+2:4:6:3:26
B major (5#), 4+0:2:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:4, 8+0:5:0:0:6, 9+2:5:1:0:6, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:0, 8+0:6:1:2:4, 5+0:1:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 5+0:2:1:0:4, 4+0:3:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 7+0:4:1:0:6, 5+0:3:0:0:4, 3+0:0:0:0:1, 6+0:2:0:0:3, 9+0:6:0:1:5, 5+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 144+2:61:7:3:82
Bb minor (5b), 2+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+2:2:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:2:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:1:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 73+2:4:6:3:10
G# minor (5#), 4+0:2:0:0:4, 5+0:3:1:0:5, 4+0:2:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:4, 5+0:3:1:0:4, 4+0:2:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:0:7, 8+0:5:0:0:8, 9+2:5:1:0:7, 5+0:1:0:0:5, 4+0:1:0:0:3, 3+0:1:1:0:2, 8+0:6:1:2:5, 5+0:1:0:0:3, 5+0:2:0:0:5, 2+0:0:1:0:1, 4+0:2:0:0:4, 5+0:2:1:0:4, 4+0:3:0:0:4, 2+0:0:0:0:2, 1+0:0:0:0:1, 7+0:4:1:0:7, 5+0:3:0:0:5, 1+0:0:1:0:0, 6+0:2:0:0:6, 9+0:6:0:1:7, 5+0:1:0:0:5, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 138+2:62:9:3:122
Gb major (6b), 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:1:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+2:2:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:1:2:2, 4+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 6+0:0:0:1:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+2:5:3:3:46
F# major (6#), 5+0:2:0:0:3, 5+0:3:1:0:5, 5+0:2:0:0:3, 3+0:0:0:0:1, 5+0:2:0:0:3, 5+0:3:1:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:5, 8+0:5:0:0:7, 9+2:5:1:0:7, 5+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 8+0:6:1:2:4, 5+0:1:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:2:0:0:4, 5+0:2:1:0:3, 4+0:3:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:4:1:0:6, 5+0:3:0:0:4, 2+0:0:0:0:0, 7+0:2:0:0:4, 9+0:6:0:1:6, 5+0:1:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 144+2:61:6:3:95
Eb minor (6b), 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+2:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:2:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 87+2:5:3:3:19
D# minor (6#), 5+0:2:0:0:4, 5+0:3:1:0:5, 5+0:2:0:0:4, 3+0:0:0:0:2, 5+0:2:0:0:4, 5+0:3:1:0:4, 5+0:2:0:0:4, 4+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 7+0:3:0:0:7, 8+0:5:0:0:8, 9+2:5:1:0:7, 5+0:1:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 8+0:6:1:2:5, 6+0:1:0:0:4, 5+0:2:0:0:5, 2+0:0:0:0:2, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:3:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:4:1:0:7, 5+0:3:0:0:4, 2+0:0:0:0:1, 7+0:2:0:0:6, 9+0:6:0:1:7, 5+0:1:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 148+2:61:5:3:125
Cb major (7b), 3+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:3, 2+0:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 5+2:2:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:2:1, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:4, 6+0:0:0:1:3, 4+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 99+2:5:1:3:64
C# major (7#), 5+0:2:0:0:4, 4+0:3:1:0:4, 5+0:2:0:0:4, 2+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:1:0:4, 5+0:2:0:0:4, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 7+0:3:0:0:6, 8+0:5:0:0:8, 9+2:5:1:0:7, 5+0:1:0:0:4, 4+0:1:0:0:3, 1+0:0:0:0:1, 8+0:6:1:2:5, 5+0:1:0:0:3, 5+0:2:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:4, 5+0:2:0:0:3, 4+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:1:0:7, 5+0:3:0:0:4, 2+0:0:0:0:1, 7+0:2:0:0:5, 9+0:6:0:1:7, 5+0:1:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 139+2:61:5:3:107
Ab minor (7b), 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+2:2:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:2:1:0:2, 6+0:0:0:2:1, 4+0:1:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:1:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+2:7:2:3:19
A# minor (7#), 5+0:2:0:0:5, 4+0:3:1:0:4, 5+0:2:0:0:5, 2+0:0:0:0:2, 5+0:2:0:0:5, 5+0:3:1:0:4, 5+0:2:0:0:5, 3+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 7+0:3:0:0:7, 8+0:5:0:0:8, 10+2:5:1:0:8, 5+0:1:0:0:5, 4+0:1:0:0:4, 1+0:0:0:0:1, 8+0:6:1:2:5, 5+0:1:0:0:5, 5+0:2:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:1:0:7, 5+0:3:0:0:4, 3+0:0:0:0:1, 7+0:2:0:0:7, 9+0:6:0:1:8, 5+0:1:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 141+2:61:5:3:126
