 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
C major (0), 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:1:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 32+0:0:2:2:6
A minor (0), 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:1:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:1:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 51+0:0:2:2:11
F major (1b), 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:1:2, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 20+0:5:2:2:9
G major (1#), 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:4:1:1:2, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:4:1:1:2, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 47+0:25:2:2:4
D minor (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:1:3, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:1:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 35+0:3:2:2:6
E minor (1#), 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:4:1:1:3, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:4:1:1:3, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 63+0:25:2:2:23
Bb major (2b), 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 29+0:5:2:2:9
D major (2#), 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 5+0:4:1:1:3, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 5+0:4:1:1:3, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 62+0:25:2:2:6
G minor (2b), 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 5+0:0:1:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 5+0:0:1:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 44+0:2:2:2:4
B minor (2#), 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 6+0:4:1:1:3, 3+0:1:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 6+0:4:1:1:3, 2+0:1:0:0:2, 2+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:2, 79+0:25:2:2:41
Eb major (3b), 2+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:2, 6+0:0:1:1:2, 1+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:2, 6+0:0:1:1:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 46+0:5:2:2:23
A major (3#), 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 6+0:4:1:1:3, 4+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 6+0:4:1:1:3, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 81+0:25:2:2:11
C minor (3b), 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:1:1:2, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:1:1:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 58+0:5:2:2:6
F# minor (3#), 3+0:0:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:2, 7+0:4:1:1:4, 5+0:1:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:2, 7+0:4:1:1:4, 3+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:3, 95+0:25:2:2:56
Ab major (4b), 3+0:0:0:0:2, 2+0:1:0:0:2, 4+0:0:0:0:3, 6+0:0:1:1:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:1:0:0:2, 4+0:0:0:0:3, 6+0:0:1:1:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 62+0:5:2:2:40
E major (4#), 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 6+0:4:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 6+0:4:1:1:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 97+0:25:2:2:23
F minor (4b), 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:1:1:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:1:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:5:2:2:9
C# minor (4#), 3+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 6+0:4:1:1:5, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 6+0:4:1:1:5, 4+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:4, 97+0:25:2:2:77
Db major (5b), 3+0:0:0:0:3, 3+0:1:0:0:2, 5+0:0:0:0:4, 7+0:0:1:1:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:1:0:0:2, 5+0:0:0:0:4, 7+0:0:1:1:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 81+0:5:2:2:54
B major (5#), 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 7+0:4:1:1:3, 5+0:1:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 7+0:4:1:1:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 114+0:25:2:2:41
Bb minor (5b), 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:1, 6+0:0:1:1:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:1, 6+0:0:1:1:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 64+0:5:2:2:9
G# minor (5#), 4+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 7+0:4:1:1:5, 5+0:1:0:0:5, 6+0:1:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 7+0:4:1:1:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:5, 117+0:25:2:2:93
Gb major (6b), 4+0:0:0:0:3, 3+0:1:0:0:3, 5+0:0:0:0:5, 8+0:0:0:1:3, 4+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:1:0:0:3, 5+0:0:0:0:5, 8+0:0:0:1:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 98+0:5:0:2:73
F# major (6#), 5+0:0:0:0:2, 4+0:1:0:0:2, 7+0:1:0:0:2, 8+0:4:1:1:4, 6+0:1:0:0:3, 5+0:1:0:0:2, 7+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:2, 7+0:1:0:0:2, 8+0:4:1:1:4, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:3, 128+0:25:2:2:56
Eb minor (6b), 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:2, 8+0:0:0:1:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:2, 8+0:0:0:1:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 82+0:5:0:2:23
D# minor (6#), 5+0:0:0:0:4, 5+0:1:0:0:4, 7+0:1:0:0:5, 8+0:4:1:1:6, 6+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 4+0:0:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:4, 5+0:1:0:0:4, 7+0:1:0:0:5, 8+0:4:1:1:6, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:3, 6+0:1:0:0:5, 130+0:25:2:2:108
Cb major (7b), 5+0:0:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:4, 8+0:0:0:1:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 6+0:0:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:4, 8+0:0:0:1:4, 3+0:0:0:0:2, 4+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 116+0:5:0:2:88
C# major (7#), 5+0:0:0:0:2, 4+0:1:0:0:3, 7+0:1:0:0:3, 8+0:4:1:1:5, 6+0:1:0:0:4, 5+0:1:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:3, 6+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:2, 4+0:1:0:0:3, 7+0:1:0:0:3, 8+0:4:1:1:5, 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 128+0:25:2:2:75
Ab minor (7b), 5+0:0:0:0:2, 3+0:1:0:0:2, 5+0:0:0:0:2, 7+0:0:0:1:3, 4+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:1:0:0:2, 5+0:0:0:0:2, 7+0:0:0:1:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 97+0:5:0:2:38
A# minor (7#), 5+0:0:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:6, 8+0:4:1:1:7, 6+0:1:0:0:6, 5+0:1:0:0:5, 7+0:1:0:0:7, 4+0:0:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:6, 8+0:4:1:1:7, 4+0:1:0:0:4, 5+0:1:0:0:5, 3+0:0:0:0:3, 6+0:1:0:0:6, 128+0:25:2:2:122
