 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
C major (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 75+2:0:2:0:5
A minor (0), 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:2, 4+1:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:1:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:2, 4+1:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:1:0:3, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 101+2:0:2:0:46
F major (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+1:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+1:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 56+2:4:2:0:6
G major (1#), 2+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 2+1:1:0:0:1, 2+0:2:0:0:0, 3+0:3:0:0:0, 3+0:2:0:0:1, 1+0:1:0:0:0, 3+0:2:0:0:0, 5+0:4:1:0:2, 2+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 2+1:1:0:0:1, 2+0:2:0:0:0, 3+0:3:0:0:0, 3+0:2:0:0:1, 1+0:1:0:0:0, 3+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:0:0:1, 3+0:2:0:0:1, 4+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 4+0:3:0:0:0, 92+2:70:2:0:12
D minor (1b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+1:2:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+1:2:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 81+2:4:2:0:27
E minor (1#), 3+0:2:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 3+1:1:0:0:1, 3+0:2:0:0:2, 3+0:3:0:0:3, 3+0:2:0:0:2, 1+0:1:0:0:1, 3+0:2:0:0:2, 5+0:3:1:0:3, 3+0:2:0:0:2, 3+0:1:0:0:1, 3+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 3+1:1:0:0:1, 3+0:2:0:0:2, 3+0:3:0:0:3, 3+0:2:0:0:2, 1+0:1:0:0:1, 3+0:2:0:0:2, 5+0:3:1:0:3, 6+0:4:0:0:4, 3+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 108+2:67:2:0:67
Bb major (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+1:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+1:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 38+2:4:2:0:8
D major (2#), 3+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+1:1:0:0:1, 2+0:2:0:0:0, 4+0:3:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:1, 5+0:4:1:0:3, 2+0:2:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+1:1:0:0:1, 2+0:2:0:0:0, 4+0:3:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:1, 5+0:4:1:0:3, 6+0:4:0:0:2, 4+0:2:0:0:1, 5+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:1, 117+2:70:2:0:27
G minor (2b), 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 55+2:2:2:0:12
B minor (2#), 3+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+1:1:0:0:1, 2+0:2:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:3, 2+0:1:0:0:1, 4+0:2:0:0:3, 5+0:3:1:0:4, 2+0:2:0:0:2, 3+0:1:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 3+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+1:1:0:0:1, 2+0:2:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:3, 2+0:1:0:0:1, 4+0:2:0:0:3, 5+0:3:1:0:4, 6+0:4:0:0:5, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 3+0:2:0:0:2, 5+0:3:0:0:4, 120+2:67:2:0:86
Eb major (3b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+1:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+1:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+2:4:2:0:13
A major (3#), 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+1:1:0:0:1, 3+0:2:0:0:1, 5+0:3:0:0:2, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:2, 6+0:3:1:0:3, 3+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+1:1:0:0:1, 3+0:2:0:0:1, 5+0:3:0:0:2, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:2, 6+0:3:1:0:3, 7+0:4:0:0:3, 5+0:2:0:0:1, 5+0:3:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 5+0:3:0:0:2, 143+2:68:2:0:46
C minor (3b), 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+1:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+1:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 45+2:4:2:0:5
F# minor (3#), 4+0:2:0:0:3, 6+0:2:0:0:4, 4+0:2:0:0:4, 4+1:1:0:0:2, 3+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:4, 6+0:3:1:0:4, 3+0:2:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:3, 6+0:2:0:0:4, 4+0:2:0:0:4, 4+1:1:0:0:2, 3+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:4, 6+0:3:1:0:4, 7+0:4:0:0:6, 6+0:2:0:0:4, 5+0:2:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:3, 5+0:3:0:0:5, 148+2:67:2:0:111
Ab major (4b), 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 5+1:2:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 5+1:2:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 35+2:4:2:0:16
E major (4#), 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+1:1:0:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 6+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+1:1:0:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 6+0:3:1:0:3, 8+0:4:0:0:4, 5+0:2:0:0:2, 5+0:2:0:0:2, 7+0:3:0:0:3, 5+0:2:0:0:2, 6+0:3:0:0:3, 159+2:67:2:0:67
F minor (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 53+2:4:2:0:6
C# minor (4#), 5+0:2:0:0:3, 5+0:2:0:0:5, 5+0:2:0:0:4, 6+1:1:0:0:3, 4+0:2:0:0:3, 5+0:3:0:0:5, 4+0:2:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 4+0:2:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:5, 5+0:2:0:0:4, 6+1:1:0:0:3, 4+0:2:0:0:3, 5+0:3:0:0:5, 4+0:2:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 8+0:4:0:0:7, 5+0:2:0:0:5, 5+0:2:0:0:4, 7+0:3:0:0:6, 5+0:2:0:0:4, 6+0:3:0:0:5, 162+2:67:2:0:134
Db major (5b), 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 6+1:2:0:0:5, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 6+1:2:0:0:5, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 61+2:4:2:0:32
B major (5#), 5+0:2:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 6+1:1:0:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:1, 5+0:2:0:0:3, 6+0:3:1:0:4, 4+0:2:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 7+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 6+1:1:0:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:1, 5+0:2:0:0:3, 6+0:3:1:0:4, 8+0:4:0:0:5, 5+0:2:0:0:3, 5+0:2:0:0:3, 7+0:3:0:0:4, 5+0:2:0:0:2, 6+0:3:0:0:4, 162+2:67:2:0:86
Bb minor (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 73+2:4:2:0:8
G# minor (5#), 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 7+1:1:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 5+0:2:0:0:4, 7+0:2:0:0:6, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 7+1:1:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 8+0:4:0:0:8, 5+0:2:0:0:5, 5+0:2:0:0:4, 7+0:3:0:0:7, 5+0:2:0:0:5, 6+0:3:0:0:6, 164+2:67:2:0:153
Gb major (6b), 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 7+1:2:0:0:6, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 7+1:2:0:0:6, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 84+2:4:0:0:58
F# major (6#), 5+0:2:0:0:3, 6+0:2:0:0:4, 5+0:2:0:0:4, 6+1:1:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:4, 6+0:3:1:0:4, 4+0:2:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:3, 7+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 6+0:2:0:0:4, 5+0:2:0:0:4, 6+1:1:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:4, 6+0:3:1:0:4, 8+0:4:0:0:6, 6+0:2:0:0:4, 5+0:2:0:0:4, 7+0:3:0:0:5, 5+0:2:0:0:3, 6+0:3:0:0:5, 167+2:67:2:0:111
Eb minor (6b), 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 75+2:4:0:0:13
D# minor (6#), 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:2:0:0:5, 6+1:1:0:0:5, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 5+0:2:0:0:4, 7+0:2:0:0:7, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:2:0:0:5, 6+1:1:0:0:5, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 8+0:4:0:0:8, 6+0:2:0:0:5, 5+0:2:0:0:4, 7+0:3:0:0:7, 5+0:2:0:0:5, 6+0:3:0:0:6, 167+2:67:2:0:156
Cb major (7b), 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 7+1:2:0:0:7, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 7+1:2:0:0:7, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 103+2:4:0:0:83
C# major (7#), 5+0:2:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:4, 7+1:1:0:0:3, 4+0:2:0:0:3, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 4+0:2:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:4, 7+1:1:0:0:3, 4+0:2:0:0:3, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:3:1:0:5, 8+0:4:0:0:7, 6+0:2:0:0:5, 5+0:2:0:0:4, 7+0:3:0:0:6, 5+0:2:0:0:4, 6+0:3:0:0:5, 170+2:67:2:0:134
Ab minor (7b), 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 6+1:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 6+1:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 77+2:4:0:0:16
A# minor (7#), 5+0:2:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 7+1:1:0:0:5, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:2:0:0:5, 6+0:3:1:0:5, 4+0:2:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:4, 7+0:2:0:0:7, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 7+1:1:0:0:5, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:2:0:0:5, 6+0:3:1:0:5, 8+0:4:0:0:8, 6+0:2:0:0:6, 5+0:2:0:0:4, 7+0:3:0:0:7, 5+0:2:0:0:5, 6+0:3:0:0:6, 170+2:67:2:0:158
